elapsed_s,time,rcCommand[3],setpoint[0],setpoint[1],setpoint[2],gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],vbatLatest,amperageLatest
242.411181,295507740,1402,1,-50,-1,-791,-17,260,-727,-40,253,296,143,8868,1492,158,1760,2047,1115,316,1188,2113,1993,1840
242.412168,295508727,1393,1,-47,-1,-757,-28,261,-686,-42,252,321,220,8842,1527,158,1795,2047,1174,315,1215,2128,1993,2257
242.413154,295509713,1384,1,-43,0,-719,-34,256,-645,-40,261,206,371,8743,1520,158,1794,2047,1179,304,1247,2113,1993,2257
242.414141,295510700,1375,1,-40,0,-682,-33,255,-621,-24,255,180,425,8708,1445,158,1632,2047,1215,309,1302,2113,1993,2257
242.415128,295511687,1368,1,-38,0,-646,-32,252,-586,-34,241,242,348,8607,1385,158,1446,2047,1224,298,1313,2113,1993,2257
242.416114,295512673,1363,1,-36,0,-617,-35,253,-562,-36,262,73,438,8549,1347,158,1376,2047,1288,301,1322,2113,1993,2257
242.417101,295513660,1359,1,-35,0,-587,-36,254,-521,-48,258,55,397,8532,1331,158,1334,2047,1296,291,1376,2113,1993,2257
242.418087,295514646,1354,1,-33,0,-552,-39,252,-475,-32,240,55,397,8532,1473,158,1321,2047,1271,292,1405,2128,1993,2257
242.419074,295515633,1347,1,-30,0,-517,-37,250,-452,-43,236,26,475,8476,1566,158,1180,2047,1304,290,1412,2113,1993,2257
242.420061,295516620,1339,1,-27,0,-487,-39,245,-431,-37,251,-131,432,8370,1650,158,1139,2047,1330,285,1402,2128,1993,2257
242.421047,295517606,1332,1,-24,0,-453,-39,245,-397,-40,242,-138,434,8246,1808,158,1063,2047,1367,287,1405,2113,1993,2257
242.422034,295518593,1326,1,-22,0,-421,-37,245,-361,-36,231,-135,373,8190,1796,158,854,1916,1376,278,1412,2113,1993,2257
242.423021,295519580,1322,1,-20,0,-388,-37,237,-329,-33,222,-159,480,8086,1798,158,661,1749,1402,276,1402,2113,1993,2257
242.424007,295520566,1319,1,-18,0,-359,-35,229,-306,-27,221,-93,478,8087,1776,158,561,1691,1432,274,1402,2105,1993,2257
242.424993,295521552,1313,1,-16,0,-330,-32,225,-283,-25,211,-104,417,8039,1758,158,507,1679,1442,278,1412,2105,1996,2257
242.42598,295522539,1307,1,-13,0,-302,-26,220,-256,-20,210,-79,406,8064,1647,158,330,1640,1489,268,1386,2091,1996,2257
242.426967,295523526,1300,1,-10,0,-275,-22,209,-224,-23,185,-6,329,8077,1578,158,218,1604,1508,268,1322,2069,1996,2257
242.427953,295524512,1294,1,-7,0,-251,-21,199,-192,-13,185,-35,331,8096,1610,158,256,1589,1531,266,1310,2041,1996,2257
242.42894,295525499,1289,1,-5,0,-226,-18,195,-182,-7,187,-25,266,8037,1628,158,245,1549,1554,261,1288,2027,1996,2257
242.429977,295526536,1285,1,-3,0,-203,-15,190,-157,-6,173,-25,266,8037,1618,158,225,1546,1546,264,1263,2041,1996,2257
242.430913,295527472,1282,1,-2,0,-177,-9,179,-137,2,159,-18,233,7914,1676,305,158,1557,1587,262,1247,2007,1996,2257
242.431899,295528458,1276,1,0,0,-152,-3,167,-113,6,166,-119,260,7804,1811,590,158,1666,1600,254,1202,2027,1996,1507
242.432886,295529445,1269,1,1,0,-133,4,164,-100,9,153,-87,297,7707,1824,757,158,1783,1604,274,1179,2020,1996,1507
242.433873,295530432,1262,1,2,0,-114,8,159,-68,19,135,-12,184,7609,1801,817,158,1849,1630,318,1141,1987,1996,1507
242.434859,295531418,1257,1,3,0,-95,13,149,-69,38,138,-2,233,7417,1785,881,158,1885,1639,331,1115,1967,1996,1507
242.435845,295532404,1252,1,4,0,-77,22,144,-36,35,142,-38,119,7315,1808,1091,158,2016,1639,317,1103,1967,1996,1507
242.436833,295533392,1249,1,5,0,-61,31,140,-36,54,125,18,194,7112,1735,1240,158,2047,1667,342,1064,1961,1996,1507
242.437819,295534378,1246,1,5,0,-45,42,131,3,51,107,97,78,7048,1618,1348,158,2047,1695,409,1064,1961,1996,1507
242.438805,295535364,1240,1,7,0,-28,49,125,-4,68,120,108,206,6881,1638,1471,158,2047,1695,434,1010,1961,1996,1507
242.439792,295536351,1234,1,9,0,-11,57,120,13,80,115,45,84,6801,1732,1616,158,2047,1709,453,1007,1961,1996,1507
242.440778,295537337,1227,1,11,0,3,71,114,22,93,104,113,68,6652,1659,1709,158,2047,1714,478,962,1967,1996,1507
242.441765,295538324,1222,1,13,0,15,79,109,46,90,89,111,80,6533,1612,1751,158,2047,1714,508,935,1967,1996,1507
242.442752,295539311,1217,1,14,0,28,86,104,46,106,102,33,109,6436,1630,1800,158,2047,1729,540,904,1967,1996,1507
242.443738,295540297,1214,1,15,0,41,94,101,59,107,101,44,93,6383,1676,1871,158,2047,1724,589,885,1987,1996,1507
242.444725,295541284,1210,1,17,0,51,103,97,68,125,88,44,93,6383,1634,1884,158,2047,1744,626,860,1987,1996,1507
242.445711,295542270,1204,1,19,0,63,111,91,85,134,82,36,60,6277,1660,1958,158,2047,1744,658,833,2007,2309,1507
242.446698,295543257,1197,1,22,0,72,122,91,93,130,92,47,59,6190,1606,1990,158,2047,1744,685,815,2027,2309,1507
242.447684,295544243,1192,1,24,0,79,131,92,100,150,84,50,135,6107,1536,1981,158,2047,1754,713,800,2027,2309,1507
242.448671,295545230,1187,1,27,0,90,139,88,117,152,84,3,57,6092,1561,2041,158,2047,1739,773,792,2041,2309,1507
242.449657,295546216,1183,1,28,0,101,147,80,107,160,73,27,154,6048,1553,2047,158,1960,1744,800,733,2027,2309,1507
242.450644,295547203,1181,1,29,0,111,153,79,146,165,92,-19,24,6047,1566,2047,158,1892,1739,833,716,2027,2309,1507
242.451631,295548190,1176,0,31,0,120,159,84,131,173,74,92,187,5992,1581,2047,158,1849,1744,865,698,2027,2309,1507
242.452617,295549176,1171,0,34,0,129,168,83,161,178,76,52,70,6063,1559,2047,158,1815,1729,901,674,2027,2309,3752
242.453604,295550163,1165,-1,37,0,137,176,77,142,195,79,50,153,6107,1532,2047,158,1786,1714,940,662,2020,2309,3752
242.45459,295551149,1160,-1,40,0,144,183,77,161,197,83,24,63,6239,1516,2047,158,1764,1700,984,640,2007,2309,3752
242.455577,295552136,1156,-1,42,0,151,189,81,156,202,91,49,133,6261,1514,2047,158,1743,1709,1017,616,1980,2309,3752
242.456563,295553122,1153,-2,44,0,157,193,82,175,196,71,75,71,6304,1532,2047,158,1746,1700,1064,607,1967,2309,3752
242.45755,295554109,1151,-2,45,0,161,197,80,160,197,86,39,77,6278,1546,2047,158,1756,1695,1111,586,1948,2309,3752
242.458537,295555096,1150,-2,45,0,162,200,83,167,214,84,27,21,6363,1562,2047,158,1802,1685,1154,570,1961,2309,3752
242.459523,295556082,1149,-2,46,0,163,205,86,151,217,96,54,-29,6483,1538,2047,158,1868,1681,1200,564,1948,2309,3752
242.46051,295557069,1148,-2,46,0,163,210,89,166,223,91,54,-29,6483,1503,2047,158,1941,1700,1245,547,1948,2309,3752
242.461496,295558055,1148,-2,46,0,162,215,89,156,227,85,-9,24,6575,1467,2047,158,2006,1685,1279,534,1961,2309,3752
242.462483,295559042,1147,-2,47,0,162,218,89,149,210,93,-27,72,6592,1445,2047,158,2042,1695,1319,521,1948,2309,3752
242.46347,295560029,1147,-2,47,0,158,219,89,147,217,95,35,-11,6703,1393,1963,158,2047,1685,1364,510,1948,2309,3752
242.464456,295561015,1145,-2,48,0,151,220,90,134,224,84,73,-26,6766,1295,1820,158,2047,1685,1395,503,1961,2309,3752
242.465443,295562002,1139,-3,52,0,144,222,90,139,217,96,0,-146,6901,1205,1684,158,2047,1685,1425,484,1948,2041,3752
242.466429,295562988,1131,-5,58,0,139,224,91,124,236,86,-6,-20,6947,1196,1613,158,2047,1685,1435,473,1948,2041,3752
242.467416,295563975,1123,-6,63,0,134,225,92,134,218,88,-42,-107,7087,1211,1554,158,2047,1667,1508,462,1961,2041,3752
242.468402,295564961,1117,-7,67,0,130,223,89,102,209,88,43,-15,7133,1258,1497,158,2047,1644,1500,457,1948,2041,3752
242.469389,295565948,1111,-8,71,0,121,218,87,112,205,87,45,-177,7265,1281,1354,158,2047,1630,1508,444,1961,2041,3752
242.470376,295566935,1108,-9,74,0,111,211,87,93,193,86,22,-118,7360,1163,1012,158,1876,1630,1508,442,1987,2041,3752
242.471362,295567921,1104,-9,76,0,103,203,87,93,192,78,40,-152,7509,1087,732,158,1692,1639,1523,430,2000,2041,3752
242.472349,295568908,1100,-10,79,0,97,195,84,80,183,78,105,-150,7661,1073,539,158,1532,1626,1542,425,2007,2041,2220
242.473335,295569894,1095,-11,82,0,90,184,79,80,166,67,132,-203,7796,1048,285,158,1305,1617,1500,417,2020,2041,2220
242.474322,295570881,1091,-11,86,0,84,176,75,60,170,76,152,-236,7860,1075,158,202,1185,1592,1453,411,2000,2041,2220
242.475308,295571867,1087,-12,88,0,76,171,71,72,159,63,141,-333,7930,1101,158,280,1227,1583,1432,403,1980,2041,2220
242.476295,295572854,1084,-12,90,0,70,165,68,58,143,63,141,-333,7930,1115,158,308,1227,1596,1402,397,1948,2041,2220
242.477282,295573841,1082,-13,92,0,65,156,65,56,137,57,213,-244,7916,1210,158,404,1217,1583,1386,390,1948,2041,2220
242.478268,295574827,1078,-13,95,0,61,147,62,59,131,64,192,-386,7931,1342,158,523,1192,1592,1357,389,1923,2041,2220
242.479255,295575814,1074,-14,98,0,57,139,61,44,134,52,200,-343,7836,1455,158,603,1153,1583,1327,413,1893,2041,2220
242.480241,295576800,1069,-14,101,0,54,134,56,56,125,52,178,-384,7817,1490,158,619,1125,1592,1296,424,1869,2041,2220
242.481228,295577787,1065,-14,104,0,52,130,55,45,128,56,183,-358,7742,1479,158,573,1079,1579,1261,413,1869,2041,2220
242.482215,295578774,1062,-15,106,0,49,126,53,47,119,41,196,-378,7681,1456,158,522,1049,1579,1237,418,1835,2041,2220
242.483201,295579760,1060,-15,108,0,47,124,49,41,119,42,181,-349,7549,1398,158,441,1016,1596,1186,453,1818,2041,2220
242.484188,295580747,1058,-15,109,0,45,122,46,42,114,46,172,-391,7485,1333,158,344,968,1592,1154,457,1807,2041,2220
242.485174,295581733,1054,-15,112,0,42,118,44,32,121,40,122,-331,7343,1351,158,364,958,1592,1128,467,1786,2224,2220
242.486161,295582720,1050,-16,115,0,40,116,41,43,127,28,80,-374,7232,1358,158,362,934,1600,1095,469,1744,2224,2220
242.487147,295583706,1046,-16,118,0,37,119,39,29,125,38,80,-374,7232,1259,158,274,931,1587,1068,469,1714,2224,2220
242.488134,295584693,1043,-16,120,0,36,123,36,25,125,34,101,-336,7083,1142,184,158,943,1592,1049,476,1700,2224,2220
242.48912,295585679,1040,-16,122,0,31,123,34,26,120,27,138,-429,6958,1100,211,158,996,1596,1014,470,1681,2224,2220
242.490107,295586666,1038,-17,124,0,27,124,31,18,130,24,119,-408,6773,1040,178,158,1009,1583,990,473,1667,2224,2220
242.491093,295587652,1036,-17,125,0,24,127,28,22,129,20,116,-416,6651,1013,192,158,1031,1592,980,456,1644,2224,2220
242.49208,295588639,1033,-17,128,0,21,130,25,15,141,26,90,-456,6501,976,202,158,1059,1579,968,453,1626,2224,547
242.493066,295589625,1029,-17,131,0,19,133,22,8,141,8,126,-396,6354,966,245,158,1087,1571,938,444,1617,2224,547
242.494053,295590612,1026,-17,134,0,16,137,17,13,144,10,127,-508,6202,947,275,158,1105,1558,893,439,1592,2224,547
242.49504,295591599,1023,-17,137,0,13,141,15,3,153,19,95,-435,6078,914,288,158,1122,1546,880,431,1587,2224,547
242.496069,295592628,1020,-17,139,0,10,144,14,4,145,5,169,-445,6006,892,295,158,1130,1531,870,427,1583,2224,547
242.497013,295593572,1019,-17,140,0,7,148,11,7,153,11,128,-480,5838,855,292,158,1143,1519,838,420,1571,2224,547
242.497999,295594558,1016,-17,143,0,6,152,9,0,161,2,144,-422,5679,867,343,158,1159,1500,822,408,1579,2224,547
242.498986,295595545,1014,-17,146,0,5,155,8,4,156,1,118,-524,5577,882,361,158,1142,1489,811,407,1583,2224,547
242.499973,295596532,1011,-17,149,0,3,156,6,2,165,10,75,-408,5508,872,321,158,1098,1463,794,399,1542,2224,547
242.500959,295597518,1009,-17,152,0,2,157,4,-2,163,0,75,-408,5508,883,294,158,1041,1463,777,395,1535,2224,547
242.501946,295598505,1007,-17,155,0,2,160,3,9,163,0,121,-460,5417,911,305,158,1007,1435,773,380,1546,2224,547
242.502932,295599491,1006,-17,157,0,2,164,2,2,173,-1,21,-458,5231,935,364,158,1028,1442,737,374,1531,2224,547
242.503919,295600478,1005,-17,159,0,2,168,1,-5,170,0,27,-388,5077,945,424,158,1066,1422,733,371,1531,2224,547
242.504905,295601464,1004,-17,161,0,1,169,0,2,169,0,37,-481,4992,939,411,158,1050,1405,728,371,1500,2224,547
242.505892,295602451,1003,-17,165,0,1,169,-1,3,174,-6,-19,-383,4929,940,351,158,975,1386,728,364,1511,2188,547
242.506879,295603438,1002,-17,169,0,2,170,-2,3,173,-2,20,-299,4823,961,312,158,902,1376,709,358,1496,2188,547
242.507865,295604424,1002,-17,172,0,2,173,-3,6,182,-2,-42,-311,4693,984,322,158,878,1373,693,348,1489,2188,547
242.508852,295605411,1001,-16,175,0,2,176,-3,3,179,-10,-18,-237,4596,993,347,158,885,1376,701,351,1456,2188,547
242.50984,295606399,1001,-16,177,0,2,176,-4,0,175,-5,67,-269,4520,995,337,158,863,1345,688,342,1463,2188,547
242.510825,295607384,1000,-16,179,0,4,178,-5,2,184,-3,-11,-236,4470,1014,341,158,837,1348,673,340,1435,2188,547
242.511811,295608370,1000,-16,182,0,4,181,-5,5,193,-10,-13,-144,4371,1023,351,158,832,1364,665,336,1415,2188,547
242.512798,295609357,1000,-15,187,0,4,185,-6,-4,192,-7,34,-175,4242,1011,359,158,844,1357,670,339,1405,2188,137
242.513785,295610344,1000,-15,191,0,2,186,-8,-2,189,-6,7,-199,4146,965,299,158,816,1330,664,332,1376,2188,137
242.514771,295611330,1000,-15,195,0,-1,187,-7,-4,195,-10,15,-157,4034,901,190,158,761,1348,641,329,1376,2188,137
242.515758,295612317,1000,-14,198,0,-2,191,-8,-7,199,-11,21,-188,3966,869,158,173,770,1345,641,320,1376,2188,137
242.516744,295613303,1000,-14,200,0,-3,194,-9,-6,199,-9,21,-188,3966,841,162,158,776,1345,632,316,1345,2188,137
242.517731,295614290,1000,-14,202,0,-4,199,-9,-2,211,-15,16,-193,3900,825,197,158,817,1313,622,316,1345,2188,137
242.518718,295615277,1000,-14,206,0,-6,202,-10,-11,209,-12,70,-168,3812,795,191,158,828,1327,602,313,1330,2188,137
242.519704,295616263,1001,-13,211,0,-7,203,-12,-12,209,-9,70,-210,3720,793,158,197,820,1302,584,312,1327,2188,137
242.520691,295617250,1001,-13,216,0,-9,207,-12,-9,219,-11,16,-235,3648,807,158,240,838,1304,575,307,1293,2188,137
242.521677,295618236,1001,-12,219,0,-10,210,-12,-15,218,-19,65,-172,3623,796,158,238,836,1277,566,304,1302,2188,137
242.522664,295619223,1002,-12,222,0,-11,214,-12,-15,218,-11,60,-206,3599,765,158,215,835,1261,554,308,1288,2188,137
242.52365,295620209,1002,-12,224,0,-13,219,-13,-18,231,-13,4,-213,3526,717,158,201,861,1277,536,304,1263,2188,137
242.524637,295621196,1002,-11,227,0,-15,223,-14,-20,233,-17,30,-182,3458,688,158,220,896,1263,526,305,1261,2188,137
242.525623,295622182,1003,-10,232,0,-18,225,-14,-21,229,-14,64,-190,3415,710,158,298,941,1237,519,306,1240,2221,137
242.52661,295623169,1003,-10,237,0,-19,229,-14,-19,233,-15,64,-190,3415,716,158,331,958,1237,507,301,1222,2221,137
242.527597,295624156,1004,-9,241,0,-19,232,-14,-15,240,-17,51,-212,3384,724,158,333,945,1222,498,311,1240,2221,137
242.528583,295625142,1004,-8,245,0,-19,235,-15,-23,244,-18,78,-164,3332,718,158,320,929,1215,487,311,1245,2221,137
242.529572,295626131,1004,-8,247,0,-19,239,-16,-23,245,-11,91,-189,3269,700,158,305,918,1210,478,319,1240,2221,137
242.530556,295627115,1005,-7,249,0,-20,241,-16,-18,252,-15,86,-206,3222,697,158,322,928,1186,467,322,1230,2221,137
242.531543,295628102,1005,-7,252,0,-21,245,-17,-21,253,-22,74,-137,3182,681,158,322,934,1172,460,326,1217,2221,137
242.532529,295629088,1005,-6,256,0,-20,248,-16,-19,248,-15,83,-157,3143,667,158,297,917,1172,453,331,1232,2221,157
242.533516,295630075,1005,-6,260,0,-20,250,-16,-19,254,-13,64,-163,3096,668,158,277,893,1149,444,324,1210,2221,157
242.534502,295631061,1005,-5,264,0,-19,253,-16,-18,262,-19,29,-152,3038,666,158,263,872,1145,435,333,1230,2221,157
242.535489,295632048,1005,-4,266,0,-19,255,-16,-16,259,-18,53,-126,2983,669,158,264,863,1132,429,337,1207,2221,157
242.536476,295633035,1005,-4,268,0,-18,257,-16,-12,259,-11,47,-86,2929,656,158,242,848,1111,418,337,1215,2221,157
242.537462,295634021,1005,-4,270,0,-16,259,-16,-10,265,-13,-2,-76,2887,652,158,211,815,1111,417,339,1222,2221,157
242.538449,295635008,1005,-3,272,0,-14,261,-15,-13,269,-21,-21,-76,2826,654,158,176,777,1111,410,341,1202,2221,157
242.539435,295635994,1005,-3,275,0,-12,264,-15,-9,266,-15,-14,-74,2770,662,192,158,781,1083,399,338,1181,2221,157
242.540422,295636981,1005,-2,277,0,-11,265,-15,-8,266,-9,-27,-51,2720,679,223,158,793,1083,399,337,1181,2221,157
242.541408,295637967,1005,-2,279,0,-10,268,-15,-6,278,-19,-27,-51,2720,687,250,158,806,1071,395,331,1188,2221,157
242.542395,295638954,1005,-1,281,0,-8,270,-16,-3,278,-24,-50,-52,2677,696,286,158,826,1068,386,333,1181,2221,157
242.543382,295639941,1005,-1,282,0,-6,272,-16,-4,272,-14,-48,-35,2650,709,309,158,828,1064,383,326,1163,2221,157
242.544368,295640927,1005,-1,283,0,-5,274,-16,0,275,-7,-51,-37,2613,716,347,158,850,1064,382,319,1154,2221,157
242.545355,295641914,1005,-1,284,0,-3,276,-16,1,283,-22,-32,-44,2570,728,382,158,866,1056,387,322,1163,2220,157
242.546341,295642900,1005,-1,285,0,-2,277,-17,5,280,-25,-36,-47,2523,736,393,158,858,1053,384,315,1154,2220,157
242.547328,295643887,1005,0,286,0,1,279,-16,8,280,-9,-74,-11,2486,755,433,158,872,1045,408,309,1141,2220,157
242.548314,295644873,1005,0,287,0,3,280,-16,4,283,-8,-63,12,2487,780,471,158,881,1053,384,314,1154,2220,157
242.549301,295645860,1005,0,287,0,4,281,-16,5,289,-25,-42,-38,2451,788,486,158,884,1031,404,313,1115,2220,157
242.550288,295646847,1005,0,288,0,5,283,-16,8,287,-22,-80,-24,2411,790,506,158,898,1031,401,301,1145,2220,157
242.551274,295647833,1005,0,288,0,7,284,-16,12,285,-5,-111,29,2373,792,511,158,896,1031,429,309,1136,2220,157
242.552261,295648820,1005,0,288,0,7,285,-15,6,285,-11,-75,44,2370,782,498,158,890,1020,425,298,1119,2220,307
242.553247,295649806,1004,0,288,0,8,287,-16,8,289,-29,-38,-36,2358,764,480,158,885,1042,426,296,1128,2220,307
242.554234,295650793,1004,0,287,0,8,287,-16,10,289,-17,-90,-5,2342,751,459,158,871,1027,440,292,1158,2220,307
242.55522,295651779,1004,0,287,0,9,289,-16,14,293,-4,-93,55,2334,751,455,158,862,1042,452,290,1128,2220,307
242.556207,295652766,1003,0,287,0,10,290,-16,10,292,-15,-93,55,2334,762,470,158,859,1031,462,293,1141,2220,307
242.557194,295653753,1003,0,287,0,11,290,-17,10,291,-28,-27,4,2319,764,472,158,852,1014,457,283,1141,2220,307
242.55818,295654739,1003,0,287,0,11,291,-16,14,293,-13,-66,-24,2307,754,456,158,837,1034,466,279,1132,2220,307
242.559167,295655726,1003,0,287,0,12,292,-15,13,294,-6,-118,10,2300,760,469,158,843,1017,479,276,1128,2220,307
242.560153,295656712,1003,0,287,0,12,293,-15,12,297,-19,-70,-2,2315,752,470,158,849,1031,475,278,1128,2220,307
242.56114,295657699,1003,0,287,0,12,294,-16,10,291,-26,-27,-47,2319,741,463,158,847,1020,482,278,1128,2220,307
242.562127,295658686,1003,0,287,0,13,295,-16,18,299,-12,-96,-78,2306,738,460,158,841,1010,485,270,1115,2220,307
242.563116,295659675,1003,0,287,0,13,296,-16,16,300,-10,-148,-16,2293,747,480,158,847,1031,489,268,1103,2220,307
242.5641,295660659,1003,0,287,0,14,297,-16,16,300,-20,-87,-34,2284,759,507,158,853,1007,490,272,1103,2220,307
242.565086,295661645,1003,0,285,0,15,297,-16,12,293,-20,-68,-59,2277,757,522,158,862,1003,503,266,1119,2220,307
242.566073,295662632,1002,-1,284,0,15,298,-16,18,301,-12,-125,-52,2253,755,539,158,876,1000,495,263,1091,2249,307
242.567059,295663618,1002,-1,282,0,15,299,-16,16,304,-12,-135,-5,2243,760,575,158,900,1020,502,261,1115,2249,307
242.568046,295664605,1001,-1,280,0,16,300,-16,16,304,-22,-76,-37,2234,758,605,158,924,1007,536,264,1124,2249,307
242.569032,295665591,1001,-1,279,0,15,301,-16,10,296,-17,-80,-73,2232,750,621,158,941,1003,543,264,1115,2249,307
242.570019,295666578,1001,-2,278,0,15,302,-16,15,305,-13,-149,-34,2226,737,623,158,949,1014,534,260,1115,2249,307
242.571006,295667565,1000,-2,277,0,15,303,-17,15,309,-17,-146,-16,2219,722,632,158,963,1010,540,260,1115,2249,307
242.571992,295668551,1000,-2,275,0,14,303,-16,14,302,-19,-81,-9,2213,711,640,158,970,1020,556,252,1115,2249,307
242.572979,295669538,1000,-2,274,1,14,303,-16,10,297,-13,-81,-9,2213,700,638,158,963,1000,545,253,1119,2249,560
242.573965,295670524,1000,-2,272,1,13,303,-16,13,304,-11,-86,-35,2200,688,639,158,961,1007,596,252,1115,2249,560
242.574952,295671511,1000,-3,271,1,13,303,-15,12,309,-18,-128,-10,2204,677,638,158,959,984,593,254,1119,2249,560
242.575939,295672498,1000,-3,271,2,12,303,-15,11,302,-18,-115,-3,2200,669,635,158,954,984,595,247,1115,2249,560
242.576925,295673484,1000,-3,270,2,12,303,-15,10,297,-7,-79,-6,2213,664,637,158,951,987,607,251,1145,2249,560
242.577912,295674471,1000,-3,269,2,11,303,-14,7,303,-13,-107,-4,2216,655,641,158,958,990,641,249,1128,2249,560
242.578898,295675457,1000,-3,268,3,10,303,-13,9,307,-18,-139,-28,2238,639,643,158,970,971,634,248,1141,2249,560
242.579885,295676444,1000,-3,266,3,9,302,-13,7,300,-15,-119,3,2257,623,640,158,977,977,638,244,1141,2249,560
242.580871,295677430,1000,-3,264,3,9,302,-13,11,299,-2,-86,-5,2270,611,638,158,980,971,656,241,1128,2249,560
242.581858,295678417,1000,-3,263,4,8,301,-12,4,299,-10,-81,9,2282,612,653,158,986,962,652,244,1154,2249,560
242.582847,295679406,1000,-3,262,4,7,301,-12,5,306,-22,-110,-47,2291,607,657,158,991,968,661,245,1145,2249,560
242.583831,295680390,1000,-3,261,4,6,301,-12,4,297,-8,-127,-3,2319,594,662,158,1004,962,703,243,1167,2249,560
242.584817,295681376,1000,-3,260,4,6,300,-11,7,296,-3,-105,41,2342,586,661,158,1006,952,679,244,1163,2249,560
242.585804,295682363,1000,-2,258,5,5,299,-11,1,293,-7,-105,41,2342,580,659,158,1008,938,698,241,1141,2220,560
242.586791,295683350,1000,-2,256,5,5,298,-10,2,298,-19,-58,-6,2346,581,661,158,1007,943,699,236,1167,2220,560
242.587777,295684336,1000,-2,254,6,4,297,-10,6,297,-8,-95,-19,2352,572,651,158,1003,923,713,243,1172,2220,560
242.588764,295685323,1000,-2,253,6,4,296,-10,6,292,-2,-130,-4,2376,571,655,158,999,917,714,236,1141,2220,560
242.58975,295686309,1000,-2,252,6,4,294,-9,1,291,-11,-97,18,2412,579,656,158,992,923,716,239,1158,2220,560
242.590737,295687296,1000,-1,251,6,3,293,-9,-1,283,-13,-61,-38,2448,579,663,158,995,909,719,234,1158,2220,560
242.591723,295688282,1000,-1,249,7,3,290,-9,4,285,-6,-111,-22,2463,570,641,158,976,898,711,239,1167,2220,560
242.59271,295689269,1000,-1,247,7,3,288,-8,6,284,-3,-112,31,2498,564,614,158,951,906,733,231,1172,2220,617
242.593697,295690256,1000,-1,245,7,3,285,-7,5,280,-10,-43,-6,2511,570,600,158,932,898,737,235,1179,2220,617
242.594683,295691242,1000,0,243,8,3,282,-8,-1,271,-9,-46,-51,2515,569,580,158,910,898,748,237,1172,2220,617
242.59567,295692229,1000,0,242,8,3,279,-8,4,273,-1,-99,-64,2526,564,559,158,886,877,748,233,1186,2220,617
242.596656,295693215,1000,0,241,8,3,276,-6,4,275,-6,-93,-41,2568,573,546,158,864,880,748,237,1172,2220,617
242.597643,295694202,1000,0,239,8,4,274,-6,7,268,-10,-46,-39,2593,591,563,158,866,880,752,233,1154,2220,617
242.598673,295695232,1000,0,237,8,4,272,-7,6,260,-3,-46,-39,2593,598,583,158,876,870,744,230,1158,2220,617
242.599616,295696175,1000,0,234,8,4,268,-7,2,259,-2,-39,-43,2572,599,588,158,873,860,752,230,1149,2220,617
242.600603,295697162,1000,-1,231,8,4,265,-5,2,262,-7,-32,-89,2577,603,594,158,875,860,733,234,1179,2220,617
242.601589,295698148,1000,-1,229,8,4,262,-4,3,255,-10,-22,-79,2635,610,594,158,873,847,748,233,1167,2220,617
242.602576,295699135,1000,-1,227,8,5,259,-6,12,251,-2,-28,-43,2661,614,596,158,867,855,756,230,1154,2220,617
242.603562,295700121,1000,-1,226,8,5,255,-6,7,247,-2,-2,-29,2636,621,598,158,853,845,750,231,1154,2220,617
242.604549,295701108,1000,-1,224,8,5,252,-5,2,247,-8,12,-97,2580,623,597,158,849,855,733,227,1167,2220,617
242.605536,295702095,1000,-1,221,8,5,250,-4,2,242,-5,-7,-107,2576,625,611,158,865,847,779,231,1128,2201,617
242.606522,295703081,1000,-2,218,8,6,247,-5,12,244,-7,-37,-46,2608,629,622,158,873,843,754,227,1141,2201,617
242.607509,295704068,1000,-2,215,7,6,244,-6,7,238,-7,-30,-1,2633,641,642,158,876,850,771,229,1158,2201,617
242.608495,295705054,1000,-2,212,7,6,241,-6,5,234,-6,-30,-1,2633,643,654,158,884,857,750,231,1119,2201,617
242.609482,295706041,1000,-3,211,7,6,239,-5,1,227,0,-22,4,2597,628,647,158,892,845,773,225,1149,2201,617
242.610468,295707027,1000,-3,209,7,5,235,-6,6,227,-4,-6,-18,2555,618,619,158,872,860,761,229,1141,2201,617
242.611455,295708014,1000,-3,207,7,6,232,-6,9,230,-14,0,42,2578,630,607,158,847,847,779,229,1149,2201,617
242.612442,295709001,1000,-3,204,6,6,229,-6,6,223,-9,-23,53,2621,641,609,158,840,850,785,223,1172,2201,467
242.613428,295709987,1000,-4,201,6,5,227,-6,4,218,0,-62,32,2637,633,613,158,853,843,773,229,1149,2201,467
242.614415,295710974,1000,-4,198,6,4,223,-6,-2,212,-1,-46,37,2616,617,582,158,840,845,796,223,1128,2201,467
242.615401,295711960,1000,-5,196,6,4,219,-6,3,211,-9,19,19,2595,616,546,158,806,845,777,227,1141,2201,467
242.616388,295712947,1000,-5,194,5,4,215,-6,8,211,-12,12,40,2586,626,529,158,782,845,792,228,1132,2201,467
242.617374,295713933,1000,-5,193,5,4,213,-6,9,210,-6,-47,58,2588,634,545,158,788,840,773,226,1119,2201,467
242.618361,295714920,1000,-6,190,5,3,211,-7,-2,204,-4,-29,25,2618,625,554,158,804,847,771,226,1132,2201,467
